Open,High,Low,Close,Adj Close,Volume,EMA12,EMA26,MACD,Signal_Line,MACD_Histogram
73.87999725341797,74.88749694824219,72.85250091552734,73.2300033569336,71.32445526123047,187572800,74.37444206111908,76.00141496930915,-1.6269729081900692,-1.214978982102758,-0.41199392608731134
70.5,72.70500183105469,70.30750274658203,72.25749969482422,70.37725067138672,226176800,74.04875862015065,75.7240879119399,-1.6753292917892537,-1.307049044040057,-0.36828024774919665
65.9375,69.52249908447266,65.75,66.5425033569336,64.81097412109375,286744800,72.89395011811726,75.04397053749499,-2.150020419377725,-1.4756433191075906,-0.6743771002701344
69.28500366210938,71.61000061035156,67.34249877929688,71.33499908447266,69.47876739501953,285290000,72.65411149755656,74.76923191134517,-2.115120413788617,-1.603538738043796,-0.5115816757448208
69.34750366210938,70.30500030517578,67.96499633789062,68.85749816894531,67.06573486328125,255598800,72.07001713930867,74.33132570820445,-2.261308568895771,-1.735092704214191,-0.52621586468158
63.98500061035156,67.5,62.0,62.057498931884766,60.44267654418945,418474000,70.52962972278192,73.422153354403,-2.8925236316210743,-1.9665788896955678,-0.9259447419255065
66.22250366210938,69.9800033569336,63.23749923706055,69.49250030517578,67.6842041015625,370732000,70.37007135084252,73.13106794334912,-2.7609965925066007,-2.1254624302577745,-0.6355341622488262
60.48749923706055,64.7699966430664,60.0,60.5525016784668,58.976837158203125,322423600,68.85967601663087,72.19932229409858,-3.3396462774677076,-2.368299199699761,-0.9713470777679465
61.877498626708984,64.40249633789062,59.599998474121094,63.21500015258789,61.57006072998047,324056000,67.99126434523964,71.53381695028297,-3.5425526050433263,-2.6031498807684743,-0.9394027242748519
59.942501068115234,62.5,59.279998779296875,61.66749954223633,60.06282043457031,300233600,67.0183774524699,70.80297862376099,-3.7846011712910865,-2.839440138872997,-0.9451610324180897
61.84749984741211,63.209999084472656,60.65250015258789,61.19499969482422,59.602622985839844,271857200,66.12247318206288,70.09127648087679,-3.96880329881391,-3.0653127708611794,-0.9034905279527305
61.79499816894531,62.95750045776367,57.0,57.310001373291016,55.8187141418457,401693200,64.76670828840567,69.14451536179635,-4.377807073390684,-3.3278116313670805,-1.049995442023604
57.02000045776367,57.125,53.15250015258789,56.092498779296875,54.63289260864258,336752800,63.432214517773545,68.17769931864824,-4.745484800874692,-3.6113462652686033,-1.134138535606089
59.09000015258789,61.92250061035156,58.57500076293945,61.720001220703125,60.11396408081055,287531200,63.16879708745502,67.69935131139304,-4.530554223938026,-3.795187857002488,-0.7353663669355379
62.6875,64.5625,61.07500076293945,61.380001068115234,59.782806396484375,303602000,62.89359769986428,67.23125129337247,-4.337653593508186,-3.903681004303628,-0.4339725892045583
61.630001068115234,64.66999816894531,61.59000015258789,64.61000061035156,62.92876052856445,252087200,63.1576596860931,67.03708457611165,-3.879424890018555,-3.8988297814466133,0.019404891428058235
63.1875,63.967498779296875,61.76250076293945,61.935001373291016,60.3233642578125,204216800,62.969558407200466,66.65915248701383,-3.689594079813361,-3.856982641119963,0.16738856130660196
62.685001373291016,63.880001068115234,62.349998474121094,63.70249938964844,62.04487609863281,167976400,63.08231855834631,66.44014114646824,-3.357822588121927,-3.757150630520356,0.39932804239842934
63.900001525878906,65.62249755859375,63.0,63.5724983215332,61.918251037597656,197002000,63.157730829605825,66.22772315943601,-3.0699923298301854,-3.619718970382322,0.5497266405521364
61.625,62.18000030517578,59.782501220703125,60.227500915527344,58.66030502319336,176218400,62.7069262274399,65.78326225247982,-3.0763360250399145,-3.5110423813138403,0.43470635627392573
60.084999084472656,61.287498474121094,59.224998474121094,61.23249816894531,59.63914489746094,165934000,62.48009114151766,65.44616861666245,-2.966077475144786,-3.4020494000800294,0.4359719249352434
60.70000076293945,61.42499923706055,59.74250030517578,60.352500915527344,58.782047271728516,129880000,62.15276956828838,65.06885989805984,-2.916090329771464,-3.3048575860183163,0.38876725624685227
62.724998474121094,65.77749633789062,62.345001220703125,65.61750030517578,63.91002655029297,201820400,62.68580506627105,65.10949992821658,-2.4236948619455276,-3.128625041203759,0.7049301792582314
67.69999694824219,67.92500305175781,64.75,64.85749816894531,63.169822692871094,202887200,63.019911697451704,65.09083313123352,-2.0709214337818196,-2.9170843197193714,0.8461628859375518
65.68499755859375,66.84249877929688,65.30750274658203,66.51750183105469,64.78662109375,168895200,63.55800248723678,65.19651229418324,-1.638509806946459,-2.661369417164789,1.02285961021833
67.17500305175781,67.51750183105469,66.17500305175781,66.99749755859375,65.2541275024414,161834800,64.08715557513784,65.32991861006549,-1.2427630349276484,-2.3776481407173606,1.1348851057897122
67.07749938964844,68.42500305175781,66.4574966430664,68.3125,66.53490447998047,131022800,64.73720856357818,65.55085056487546,-0.813642001297282,-2.064846912833345,1.251204911536063
70.0,72.0625,69.51249694824219,71.76249694824219,69.89513397216797,194994800,65.81802216121879,66.01097251919893,-0.1929503579801377,-1.6904676018627036,1.497517243882566
70.5999984741211,71.5824966430664,70.15750122070312,71.10749816894531,69.25719451904297,131154400,66.63178770086903,66.38849293769866,0.24329476317036836,-1.3037151288560893,1.5470098920264577
71.84500122070312,72.05000305175781,70.5875015258789,71.67250061035156,69.80748748779297,157125200,67.40728199463557,66.77990091345073,0.6273810811848364,-0.9174958868479043,1.5448769680327405
71.17250061035156,71.73750305175781,69.21499633789062,70.69999694824219,68.86027526855469,215250000,67.91385352595967,67.07027839750936,0.8435751284503112,-0.5652816837882613,1.4088568122385725
69.48750305175781,70.41999816894531,69.2125015258789,69.23249816894531,67.43096923828125,130015200,68.11672193257284,67.23044282502313,0.8862791075497114,-0.2749695255206667,1.1612486330703782
69.06999969482422,69.3125,66.35749816894531,67.09249877929688,65.3466567993164,180991600,67.95914913976117,67.22022474756193,0.7389243921992374,-0.0721907419766859,0.8111151341759233
68.40249633789062,69.4749984741211,68.05000305175781,69.0250015258789,67.2288589477539,116862400,68.12312642993312,67.35391191632615,0.7692145136069684,0.09609030914004495,0.6731242044669234
68.96749877929688,70.4375,68.71749877929688,68.75749969482422,66.96832275390625,124814400,68.22072231683944,67.45788138140009,0.7628409354393568,0.22944043439990733,0.5334005010394495
69.30000305175781,70.75250244140625,69.25,70.74250030517578,68.90168762207031,126161200,68.60868816119887,67.70118648686496,0.9075016743339148,0.36505268238670885,0.542448991947206
70.44999694824219,71.13500213623047,69.98750305175781,70.7925033569336,68.95037078857422,117087600,68.94465972977345,67.93017292168486,1.0144868080885914,0.4949395075270854,0.519547300561506
71.2699966430664,71.4574966430664,69.55000305175781,69.6449966430664,67.83272552490234,112004800,69.05240387028006,68.05719690104645,0.9952069692336067,0.5949929998683897,0.400213969365217
71.18250274658203,72.4175033569336,70.97250366210938,71.93250274658203,70.06072235107422,137280800,69.49549600509575,68.34425659330834,1.151239411787401,0.706242282252192,0.444997129535209
72.48999786376953,73.63249969482422,72.0875015258789,73.44999694824219,71.5387191772461,183064000,70.10388076557982,68.7224595825627,1.3814211830171104,0.8412780624051757,0.5401431206119347
71.5625,74.75,71.4625015258789,72.26750183105469,70.38700866699219,240616800,70.43674554488365,68.98505530467322,1.451690240210425,0.9633604979662256,0.48832974224419945
72.2925033569336,73.42250061035156,71.58000183105469,73.29000091552734,71.38287353515625,133568000,70.87570790959806,69.30394016473649,1.5717677448615746,1.0850419473452955,0.4867257975162791
73.76499938964844,75.25,73.61499786376953,74.38999938964844,72.45426940917969,147751200,71.41636813729812,69.68068529250775,1.7356828447903752,1.2151701268343114,0.5205127179560638
75.11499786376953,75.80999755859375,74.71749877929688,75.15750122070312,73.2018051147461,142333600,71.99192707320658,70.08637536126295,1.9055517119436303,1.3532464438561753,0.552305268087455
75.80500030517578,76.2925033569336,75.49250030517578,75.93499755859375,73.95906066894531,115215200,72.59855330172769,70.51960663513931,2.0789466665883793,1.4983864884026161,0.5805601781857632
76.41000366210938,77.5875015258789,76.07250213623047,77.53250122070312,75.71942138671875,133838400,73.3576222123393,71.03908030814404,2.318541904195257,1.6624175715611444,0.6561243326341126
77.0250015258789,79.26249694824219,76.80999755859375,78.75250244140625,76.910888671875,145946400,74.1876037860419,71.6104449106079,2.5771588754340087,1.8453658323357174,0.7317930430982913
79.4574966430664,79.92250061035156,77.72750091552734,77.85250091552734,76.03192138671875,162301200,74.75143411365505,72.07281942949082,2.6786146841642307,2.01201560270142,0.6665990814628104
78.0374984741211,78.98750305175781,75.80249786376953,76.9124984741211,75.11390686035156,200622400,75.08390555372675,72.43131417353752,2.652591380189236,2.1401307581989832,0.5124606219902526
76.12750244140625,77.44750213623047,75.38249969482422,77.38500213623047,75.57537078857422,158929200,75.43792041257348,72.79825402262588,2.6396663899475925,2.2400378845487054,0.39962850539888706
75.0875015258789,76.9749984741211,75.05249786376953,76.92749786376953,75.12857055664062,166348400,75.66708617429595,73.10412393678467,2.5629622375112717,2.304622755141219,0.25833948237005266
78.2925033569336,79.125,77.58000183105469,78.73999786376953,76.89867401123047,135178400,76.13984181883035,73.5215960795243,2.6182457393060474,2.3673473519741846,0.25089838733186287
78.75749969482422,79.62999725341797,78.25250244140625,78.28500366210938,76.45430755615234,101729600,76.46986671779635,73.87444108564172,2.5954256321546296,2.4129630080102737,0.18246262414435588
79.16999816894531,79.87999725341797,79.12999725341797,79.80750274658203,77.94121551513672,111504800,76.98334918376338,74.31392713460026,2.669422049163117,2.4642548162408424,0.20516723292227468
79.66500091552734,80.22250366210938,78.96749877929688,79.2125015258789,77.36013793945312,102688800,77.326295697935,74.67678449691721,2.6495112010177877,2.5013060931962317,0.14820510782155605
78.94249725341797,79.80750274658203,78.8375015258789,79.72250366210938,77.85820770263672,81803200,77.69494307703874,75.05054147211662,2.6444016049221233,2.52992519554141,0.11447640938071313
80.875,81.05999755859375,79.125,79.18250274658203,77.3308334350586,125522000,77.92379841081464,75.35661267763258,2.5671857331820576,2.53737730306954,0.02980843011251766
79.03500366210938,79.67749786376953,78.27249908447266,79.52749633789062,77.66775512695312,112945200,78.17052116882633,75.66556702283688,2.504954145989444,2.530892671653521,-0.025938525664076728
79.19249725341797,80.86000061035156,78.90750122070312,79.5625,77.70194244384766,133560800,78.38467175823766,75.95422872484896,2.4304430333886984,2.5108027440005567,-0.08035971061185831
79.8125,80.2874984741211,79.11750030517578,79.48500061035156,77.62625122070312,153532400,78.55395312010134,76.21576738303435,2.3381857370669934,2.4762793426138443,-0.1380936055468509
79.4375,80.5875015258789,79.30249786376953,80.4625015258789,78.5809097290039,80791200,78.84757595175942,76.53034028250431,2.317235669255112,2.444470607942098,-0.127234938686986
80.1875,80.86000061035156,79.73249816894531,80.83499908447266,78.9447021484375,87642800,79.15333335679223,76.84920389746493,2.3041294593272994,2.4164023782191384,-0.11227291889183899
81.16500091552734,81.55000305175781,80.57499694824219,81.27999877929688,79.37928009033203,104491200,79.48051265256218,77.17741092574879,2.303101726813395,2.3937422479379897,-0.09064052112459464
81.09750366210938,81.40499877929688,80.19499969482422,80.58000183105469,78.69566345214844,87560400,79.64966483386871,77.42945469651218,2.2202101373565313,2.359035825821698,-0.13882568846516685
80.8375015258789,82.9375,80.80750274658203,82.875,80.93697357177734,137250400,80.14587024404275,77.83282842269647,2.313041821346289,2.3498370249266163,-0.036795203580327396
82.5625,83.4000015258789,81.83000183105469,83.36499786376953,81.4155044555664,95654400,80.64112064707764,78.24261875166485,2.3985018954127924,2.3595699990238517,0.03893189638894068
83.03500366210938,86.40249633789062,83.00250244140625,85.99749755859375,83.9864730834961,147712400,81.46517863346475,78.81705421884476,2.6481244146199856,2.4172808821430785,0.23084353247690714
86.9749984741211,88.69249725341797,86.52249908447266,88.20999908447266,86.14723205566406,166651600,82.5028433182352,79.51282791259497,2.9900154056402215,2.5318277868425074,0.4581876187977141
87.32749938964844,87.76499938964844,83.87000274658203,83.9749984741211,82.01124572753906,201662400,82.72932872683302,79.8433590653006,2.885969661532414,2.602656161780489,0.2833134997519249
86.18000030517578,86.94999694824219,83.55500030517578,84.69999694824219,82.71930694580078,200146000,83.03250845320366,80.20311001959257,2.8293984336110896,2.6480046161466095,0.18139381746448002
83.3125,86.41999816894531,83.1449966430664,85.74749755859375,83.7423095703125,138808800,83.45019908480214,80.61380539285192,2.836393691950221,2.685682431307332,0.15071126064288887
87.86499786376953,88.30000305175781,86.18000030517578,88.0199966430664,85.961669921875,165428800,84.15324486299664,81.16241215212706,2.990832710869583,2.7467124872197823,0.24412022364980057
88.7874984741211,88.8499984741211,87.77249908447266,87.89749908447266,85.84202575683594,114406400,84.72928397399295,81.66130748044897,3.0679764935439806,2.810965288484622,0.2570112050593587
87.85250091552734,88.36250305175781,87.30500030517578,87.93250274658203,85.87623596191406,96820400,85.22208686208357,82.12584046312548,3.096246398958087,2.868021510579315,0.22822488837877186
88.66000366210938,89.13999938964844,86.2874984741211,87.43000030517578,85.38548278808594,264476000,85.56176585332852,82.51874119216626,3.0430246611622636,2.9030221406959047,0.14000252046635886
87.83499908447266,89.86499786376953,87.7874984741211,89.71749877929688,87.61945343017578,135445200,86.20110938040058,83.05198249491667,3.149126885483909,2.952243089653506,0.19688379583040305
91.0,93.09500122070312,90.56749725341797,91.63249969482422,89.48969268798828,212155600,87.03670789031192,83.68757636157649,3.349131528735427,3.0316207774698904,0.3175107512655364
91.25,92.19750213623047,89.62999725341797,90.01499938964844,87.9100112915039,192623200,87.49490658251753,84.1562743636559,3.3386322188616333,3.0930230657482394,0.24560915311339393
90.17500305175781,91.25,89.39250183105469,91.20999908447266,89.07707214355469,137522400,88.06645927512601,84.67877249112381,3.3876867840021987,3.1519558093990314,0.23573097460316728
91.10250091552734,91.33000183105469,88.25499725341797,88.40750122070312,86.34010314941406,205256800,88.11892726675326,84.95497461924079,3.163952647512474,3.15435517702172,0.009597470490753768
88.3125,90.5425033569336,87.81999969482422,90.44499969482422,88.32994842529297,130646000,88.47678456337957,85.36164314335808,3.1151414200214873,3.146512425621674,-0.031371005600186574
90.0199966430664,91.49500274658203,90.0,91.19999694824219,89.0672836303711,140223200,88.8957403148969,85.79411379557172,3.1016265193251797,3.1375352443623754,-0.035908725037195666
91.27999877929688,91.83999633789062,90.97750091552734,91.02749633789062,88.8988265991211,110737200,89.22370277997285,86.18177176166942,3.04193101830343,3.1184143991505864,-0.07648338084715656
91.9625015258789,92.61750030517578,90.91000366210938,91.02749633789062,88.8988265991211,114041600,89.50120948119097,86.540714322871,2.960495158319972,3.0868305509844634,-0.12633539266449123
92.5,93.94499969482422,92.46749877929688,93.4625015258789,91.27689361572266,118655600,90.11063902652758,87.05343930087157,3.0571997256560053,3.080904385918772,-0.02370466026276663
93.85250091552734,94.65499877929688,93.05750274658203,93.17250061035156,90.9936752319336,112424400,90.58169465480819,87.50670310157379,3.0749915532343977,3.0797218193818976,-0.00473026614749994
94.18000030517578,95.375,94.08999633789062,95.34249877929688,93.11292266845703,117092000,91.31412605857568,88.08713241103477,3.2269936475409082,3.1091761850136996,0.1178174625272086
96.26249694824219,96.31749725341797,94.67250061035156,95.75250244140625,93.51333618164062,125642800,91.99695319439577,88.6549375984697,3.342015595926071,3.1557440671961743,0.18627152872989683
95.33499908447266,95.9800033569336,94.70500183105469,95.91999816894531,93.67692565917969,90257200,92.6004985750957,89.19309023331975,3.407408341775948,3.2060769221121292,0.20133141966381896
97.26499938964844,99.95500183105469,95.25749969482422,95.47750091552734,93.2447738647461,191649200,93.04311431977749,89.65860213570551,3.38451218407198,3.2417639745040994,0.14274820956788048
94.83999633789062,97.25499725341797,93.87750244140625,97.05750274658203,94.78782653808594,170989200,93.66071253928587,90.20666884762228,3.4540436916635855,3.2842199179359968,0.16982377372758872
98.98999786376953,99.24749755859375,96.48999786376953,97.7249984741211,95.43971252441406,153198000,94.28598729849128,90.76358215328885,3.522405145202427,3.331856963389283,0.1905481818131438
96.5625,97.40499877929688,95.90499877929688,96.52249908447266,94.26533508300781,110577600,94.63006603479612,91.1901685926358,3.4398974421603157,3.35346505914349,0.08643238301682565
96.98750305175781,97.14749908447266,95.83999633789062,96.32749938964844,94.07490539550781,92186800,94.89120962785032,91.57071161463674,3.32049801321358,3.346871649957508,-0.026373636743927786
96.4175033569336,98.5,96.0625,98.35749816894531,96.05741119384766,90318000,95.42448478801877,92.07343654458552,3.3510482434332545,3.3477069686526573,0.003341274780597203
99.17250061035156,99.25,96.74250030517578,97.0,94.7316665649414,103433200,95.66687174370819,92.43836717091253,3.228504572795657,3.323866489481257,-0.0953619166855999
96.69249725341797,97.9749984741211,96.60250091552734,97.27249908447266,94.99778747558594,89001600,95.91389133459504,92.79645101636143,3.117440318233605,3.282581255231727,-0.16514093699812182
96.99749755859375,97.07749938964844,92.01000213623047,92.84500122070312,90.673828125,197004400,95.44175439399628,92.80004732779415,2.6417070662021302,3.1544064174258075,-0.5126993512236773
90.98750305175781,92.97000122070312,89.1449966430664,92.61499786376953,90.4491958618164,185438800,95.0068687739614,92.78633996008861,2.2205288138727894,2.967630896715204,-0.7471020828424146
93.70999908447266,94.90499877929688,93.4800033569336,94.80999755859375,92.59288024902344,121214000,94.97658089467407,92.93624052294085,2.0403403717332225,2.782172791718808,-0.7418324199855855
94.36750030517578,94.55000305175781,93.24749755859375,93.25250244140625,91.0718002319336,103625600,94.71133805570979,92.95966733171606,1.7516707239937261,2.5760723781737918,-0.8244016541800656
93.75,95.2300033569336,93.7125015258789,95.04000091552734,92.81751251220703,90329200,94.7619015726048,93.11376611570208,1.6481354569027218,2.390484993919578,-0.7423495370168562
94.1875,96.29750061035156,93.76750183105469,96.19000244140625,93.94062042236328,158130000,94.98160939857425,93.34163547316165,1.6399739254126047,2.2403827802181837,-0.600408854805579
102.88500213623047,106.41500091552734,100.82499694824219,106.26000213623047,103.77513885498047,374336800,96.71674674282906,94.29855152227786,2.4181952205511976,2.2759452682847865,0.14224995226641113
108.19999694824219,111.63749694824219,107.89250183105469,108.9375,106.3900146484375,308151200,98.59686262854767,95.3829180761832,3.2139445523644667,2.4635451251007225,0.7503994272637442
109.13249969482422,110.79000091552734,108.38749694824219,109.66500091552734,107.10050201416016,173071600,100.29965313423685,96.44085013835685,3.858802995879998,2.742596699256578,1.11620629662342
109.37750244140625,110.39250183105469,108.89749908447266,110.0625,107.48871612548828,121776800,101.80162957512348,97.4498612392193,4.3517683359041825,3.064431026586099,1.2873373093180835
110.40499877929688,114.4124984741211,109.79750061035156,113.90249633789062,111.2389144897461,202428800,103.66330138477997,98.668574950232,4.994726434547971,3.4504901081784736,1.5442363263694974
113.20500183105469,113.67500305175781,110.2925033569336,111.11250305175781,108.7098159790039,198045600,104.80933241046887,99.59034740219687,5.218985008272,3.8041890881971794,1.4147959200748206
112.5999984741211,113.7750015258789,110.0,112.72750091552734,110.28987884521484,212403600,106.02751218047786,100.56346988466579,5.464042295812064,4.136159729720156,1.3278825660919074
111.97000122070312,112.48249816894531,109.10749816894531,109.375,107.00988006591797,187902400,106.54251030655819,101.21617581913499,5.326334487423196,4.374194681260764,0.9521398061624318
110.49749755859375,113.2750015258789,110.29750061035156,113.01000213623047,110.56627655029297,165598000,107.53750904958468,102.08979258336429,5.447716466220399,4.588899038252691,0.8588174279677077
114.43000030517578,116.0425033569336,113.92749786376953,115.01000213623047,112.52302551269531,210082000,108.68712337060711,103.04684514283585,5.640278227771262,4.799174876156406,0.8411033516148558
114.83000183105469,115.0,113.04499816894531,114.90750122070312,112.42274475097656,165565200,109.6441045783142,103.9254122597149,5.718692318599295,4.983078364644984,0.735613953954311
116.0625,116.0875015258789,113.9625015258789,114.60749816894531,112.12921905517578,119561600,110.40770359225746,104.71667788262086,5.691025709636605,5.124667833643309,0.5663578759932966
114.35250091552734,116.0,114.00749969482422,115.5625,113.06356811523438,105633600,111.20074919344862,105.52007211353784,5.6806770799107795,5.235869682896803,0.4448073970139763
115.98249816894531,117.1624984741211,115.61000061035156,115.7074966430664,113.20543670654297,145538000,111.89409495492828,106.27469615276217,5.619398802166103,5.3125755067506635,0.3068232954154393
115.75,118.39250183105469,115.73249816894531,118.2750015258789,115.71741485595703,126907200,112.87577288892068,107.16360766188194,5.712165227038739,5.39249345080828,0.31967177623045906
119.26249694824219,124.86750030517578,119.25,124.37000274658203,121.68062591552734,338054800,114.6441159439455,108.4381554459338,6.205960498011692,5.555186860248963,0.6507736377627289
128.69749450683594,128.78500366210938,123.9375,125.85749816894531,123.1359634399414,345937600,116.36925167086855,109.72847712911985,6.640774541748698,5.77230439654891,0.8684701451997876
124.69750213623047,125.18000030517578,123.05249786376953,124.82499694824219,122.12578582763672,211495600,117.67013555969527,110.84673785646225,6.823397703233013,5.982523057885731,0.8408746453472817
126.18000030517578,126.99250030517578,125.0824966430664,126.52249908447266,123.78657531738281,163022400,119.03203764043025,112.00790535483338,7.024132285596863,6.190844903427958,0.8332873821689057
127.14250183105469,127.48500061035156,123.8324966430664,125.01000213623047,122.3067855834961,155552400,119.95172448593797,112.97102363493687,6.980700851001103,6.348816092942587,0.6318847580585158
126.01249694824219,126.44249725341797,124.57749938964844,124.80750274658203,122.10867309570312,187630000,120.69876729526783,113.8477998654291,6.850967429838732,6.449246360321816,0.401721069516916
127.58000183105469,131.0,126.0,129.0399932861328,126.24964904785156,225702700,121.98203283232398,114.97314752622196,7.008885306102016,6.561174149477856,0.44771115662415983
132.75999450683594,134.8000030517578,130.52999877929688,134.17999267578125,131.27847290039062,151948100,123.85864203900971,116.39587679655969,7.462765242450018,6.741492368072289,0.7212728743777292
137.58999633789062,137.97999572753906,127.0,131.39999389648438,128.55862426757812,200119000,125.01885001708274,117.50729287803559,7.511557139047156,6.895505322267263,0.6160518167798932
126.91000366210938,128.83999633789062,120.5,120.87999725341797,118.2660903930664,257599600,124.38210343805738,117.75712283176762,6.624980606289768,6.841400379071764,-0.21641977278199676
120.06999969482422,123.69999694824219,110.88999938964844,120.95999908447266,118.3443603515625,332607200,123.8556258451982,117.9943729245606,5.861252920637611,6.645370887384934,-0.7841179667473233
113.94999694824219,118.98999786376953,112.68000030517578,112.81999969482422,110.38038635253906,231366600,122.15783720667913,117.6110860186542,4.546751188024928,6.225646947512933,-1.6788957594880056
117.26000213623047,119.13999938964844,115.26000213623047,117.31999969482422,114.7830581665039,176940500,121.4135545125476,117.58952406874087,3.824030443806734,5.745323646771694,-1.9212932029649599
